,error_angle_mean,error_angle_median,error_angle_95,error_angle_std,n_tot,n,k,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,5.162990239550069,4.890237832317112,9.739978698528954,2.6549794520131083,50,10,5,100,40,0.0,0.6000000000000001,G,,True
0,13.366179927158221,12.410980377585247,26.03269669348093,7.113178448652035,50,10,5,10,60,0.0,0.75,G,,True
0,6.608238301923586,6.1842194652092175,12.711612240662479,3.4925388373791013,50,10,5,90,60,0.0,0.5,G,,True
0,2.8923683071025423,2.709715754993738,5.750389550099085,1.5667007193183573,50,50,1,80,20,0.0,0.1,G,,False
0,8.298739181157238,7.933681756113394,16.269906395351885,4.368676866708556,50,10,5,40,80,0.0,0.45,G,,True
0,3.43520713977155,3.2990472594312124,6.824347870640605,1.833060473586023,50,10,5,60,10,0.0,0.05,G,,True
0,4.891773243181586,4.618492209842508,9.545125778326813,2.595743223603246,50,50,1,70,80,0.0,0.1,G,,False
0,9.85370387732769,9.125708744691494,19.326588796636667,5.243181166701588,50,10,5,20,50,0.0,0.75,G,,True
0,6.027840385753547,5.607111690427573,12.05044448082642,3.1991232005932173,50,10,5,60,50,0.0,0.55,G,,True
0,5.346149428298295,5.0415779576402215,10.679407749439957,2.8488243037748773,50,10,5,10,20,0.0,0.25,G,,True
0,17.37361392194281,16.23891247803538,34.121198534363394,9.540425952815534,50,50,1,10,70,0.0,0.55,G,,False
0,5.161297731351208,4.649569481069406,10.380269777363777,2.9003669087574324,50,50,1,20,20,0.0,0.25,G,,False
0,11.334562321420261,10.112845369739432,23.244116296213427,6.693337961738859,50,50,1,90,40,0.0,0.55,G,,False
0,4.467940587779143,4.212183533450698,8.448112918531663,2.331198261992288,50,10,5,20,10,0.0,0.4,G,,True
0,3.761581222471552,3.5338576983654377,7.373957175866432,1.997581238709792,50,10,5,100,10,0.0,0.65,G,,True
0,7.50936363401036,6.95403866838565,14.753810869627333,3.92505867256891,50,10,5,70,80,0.0,0.15000000000000002,G,,True
0,4.474876516973889,4.146343010019294,8.79666605157805,2.3558465904236856,50,10,5,60,30,0.0,0.25,G,,True
0,3.697233312524584,3.483752556282923,7.3685514436591335,2.0163363846482336,50,50,1,10,10,0.0,0.05,G,,False
0,4.201725456827903,3.955979650755559,8.18718335384606,2.230253282073285,50,50,1,30,50,0.0,0.05,G,,False
0,8.573263534032167,7.994248071088087,17.19673143058681,4.623716292714173,50,10,5,30,50,0.0,0.75,G,,True
0,3.8622321296600846,3.748414206770704,7.427574016203489,1.9666308886297832,50,10,5,60,0,0.0,0.6000000000000001,G,,True
0,9.024602022941297,8.046599824290539,18.667361049334254,5.386729491668565,50,50,1,70,20,0.0,0.5,G,,False
0,4.4152499663020786,4.001709083716236,9.057768891957746,2.4809919765532804,50,50,1,60,30,0.0,0.2,G,,False
0,8.919731422844933,8.313215075227973,17.601015554031783,4.767569685720465,50,50,1,40,80,0.0,0.35000000000000003,G,,False
0,9.191269565517988,8.616099380828075,18.83325147080257,5.187004221582136,50,50,1,20,50,0.0,0.4,G,,False
0,6.447289350632274,5.857324431356631,13.356800164421015,3.5493195150569234,50,10,5,20,20,0.0,0.75,G,,True
0,8.58090284042982,7.696433912541899,17.63903319239664,4.903980359757252,50,50,1,60,60,0.0,0.4,G,,False
0,3.4618533694781717,3.1800205456771096,6.87683808506803,1.8630636432047356,50,10,5,70,0,0.0,0.25,G,,True
0,18.0134433595923,15.507241684006097,39.66606079763718,12.142937272909688,50,50,1,60,20,0.0,0.7000000000000001,G,,False
0,11.51237110004585,10.436925848978433,23.86401750092709,6.525518201596016,50,50,1,10,40,0.0,0.45,G,,False
0,8.625932546147515,8.082693804179328,16.719659762265792,4.447688338151053,50,10,5,30,70,0.0,0.6000000000000001,G,,True
0,3.936225670157495,3.664039150214869,7.76004429268282,2.0942011823345172,50,10,5,100,20,0.0,0.55,G,,True
0,4.548920538303873,4.131878526466203,9.41502943338654,2.5944924929955393,50,50,1,50,50,0.0,0.15000000000000002,G,,False
0,4.63253477811821,4.213157517132117,9.967466811289157,2.6293062374434615,50,50,1,20,20,0.0,0.2,G,,False
0,6.656579199586495,6.3058587879727455,13.11633087162757,3.487097621915128,50,50,1,20,80,0.0,0.15000000000000002,G,,False
0,7.767167087265845,7.133655193770309,15.292023355660731,4.145592754748303,50,10,5,50,80,0.0,0.30000000000000004,G,,True
0,4.392036298482939,4.100727551828818,8.67137698405825,2.3602384079693075,50,10,5,30,10,0.0,0.55,G,,True
0,8.361824686984383,7.485448054995274,18.751310760497265,5.344615231917865,50,50,1,90,0,0.0,0.5,G,,False
0,4.1463001520333105,3.8784927494209995,8.246532467805512,2.2009293881693632,50,10,5,90,10,0.0,0.7000000000000001,G,,True
0,7.867854411445491,6.9346868459085655,16.914067864140126,4.656839189471667,50,10,5,10,20,0.0,0.7000000000000001,G,,True
0,25.13307732721339,22.010774341435557,54.50850001749695,16.18278526391335,50,50,1,40,50,0.0,0.75,G,,False
0,8.635841191658542,7.5996157382566025,19.039770479146025,5.216737981684957,50,50,1,50,0,0.0,0.5,G,,False
0,3.871887075708539,3.699511592587598,7.61529518847331,2.032178373435986,50,50,1,90,50,0.0,0.1,G,,False
0,3.98868961757571,3.763688547664799,7.659431284343251,2.0939343351555944,50,10,5,60,20,0.0,0.35000000000000003,G,,True
0,4.02275358584982,3.6849799837774384,8.13098262798303,2.1676729037758973,50,10,5,60,20,0.0,0.4,G,,True
0,4.218273514871341,3.8663529574115287,8.433284387668637,2.2730984678795148,50,10,5,90,30,0.0,0.1,G,,True
0,6.594816729561492,6.266073390809197,13.205116080076955,3.510431355144867,50,10,5,70,50,0.0,0.7000000000000001,G,,True
0,5.110359680135191,4.842139486232057,10.099367040355768,2.7486684573687037,50,10,5,90,50,0.0,0.05,G,,True
0,4.816569023436514,4.542518912208237,9.163291266724187,2.4517099256298645,50,10,5,70,40,0.0,0.15000000000000002,G,,True
0,8.167982677690613,7.728324385410964,16.249295298339668,4.1778769495491,50,10,5,60,80,0.0,0.5,G,,True
0,5.391524689334865,5.008769808377245,10.661226430432835,2.872707607676929,50,10,5,20,30,0.0,0.4,G,,True
0,7.590538657662583,7.056850116509814,15.453753887453322,4.244603313429747,50,50,1,30,60,0.0,0.30000000000000004,G,,False
0,7.60921444654667,6.869023317047564,15.957118942664058,4.4616028818227,50,50,1,40,10,0.0,0.45,G,,False
0,4.718292277834367,4.401202591526726,9.222954484081004,2.468467564497717,50,10,5,40,30,0.0,0.35000000000000003,G,,True
0,12.308804996914539,10.87004628473558,26.967323339909846,7.72175714508149,50,50,1,10,20,0.0,0.55,G,,False
0,4.273265170013906,3.9404912091301156,8.567327163418176,2.2584802378516953,50,10,5,40,10,0.0,0.6000000000000001,G,,True
0,9.72876242577814,8.934425767465214,20.029275466072715,5.598382755004044,50,50,1,80,60,0.0,0.45,G,,False
0,26.22445141644928,23.829364702722458,54.59865574448378,15.301925334056433,50,50,1,60,60,0.0,0.75,G,,False
0,5.827792754267395,5.527712340103712,11.303429988412994,3.041402253445237,50,10,5,60,50,0.0,0.45,G,,True
0,3.6017091380752055,3.3648405111814625,7.076052962908654,1.9197933184458797,50,10,5,100,20,0.0,0.05,G,,True
0,20.171024413160108,17.53941968059832,46.941818233090004,13.424686247678208,50,50,1,10,20,0.0,0.7000000000000001,G,,False
0,10.963160861773392,10.451367978029054,21.34139521852982,5.7696964742158094,50,10,5,20,80,0.0,0.7000000000000001,G,,True
0,10.952474388759867,10.074028456839685,21.83062405242542,5.918908821262856,50,50,1,80,60,0.0,0.5,G,,False
0,11.702423004145647,10.175439889254022,24.515250042115223,7.545998836157729,50,50,1,80,0,0.0,0.6000000000000001,G,,False
0,8.034996464406714,7.56175836995579,15.471079092465251,4.226779010446116,50,10,5,100,70,0.0,0.7000000000000001,G,,True
0,19.44843693923283,17.058987613363108,41.40083204167288,12.101808273292137,50,50,1,80,50,0.0,0.7000000000000001,G,,False
0,6.840955422738823,6.408103353560136,13.157132076415097,3.5232108238683906,50,10,5,80,70,0.0,0.30000000000000004,G,,True
0,3.437599756547413,3.232620059410074,6.60451987222,1.7396665479954756,50,10,5,90,0,0.0,0.30000000000000004,G,,True
0,3.7469700349191175,3.4913349903719038,7.147394697506207,1.9426015502711325,50,10,5,70,20,0.0,0.0,G,,True
0,26.591418491108996,24.199629444659443,56.95490112685159,15.90675008100795,50,50,1,90,70,0.0,0.75,G,,False
0,6.451288790128014,6.209259435129503,12.306167644650516,3.25096053374162,50,10,5,50,60,0.0,0.05,G,,True
0,8.29262702191302,7.987536823256299,15.96383168417291,4.205431603726953,50,10,5,30,80,0.0,0.35000000000000003,G,,True
0,8.325857833110787,7.658326297392129,17.151941486634694,4.671806687459536,50,50,1,100,60,0.0,0.4,G,,False
0,4.689607926619134,4.433117728829458,9.26847836393362,2.5769877701766193,50,50,1,80,80,0.0,0.1,G,,False
0,8.24441876198175,7.6673105702021545,16.425808124293766,4.554600010033048,50,50,1,50,50,0.0,0.4,G,,False
0,5.24040892016739,4.927110835185623,10.30832945517666,2.793277322537233,50,50,1,100,60,0.0,0.2,G,,False
0,3.3287415915966587,3.1116675923086063,6.322169448189115,1.7170733060770793,50,10,5,100,10,0.0,0.1,G,,True
0,4.684942846082596,4.35373500418266,9.259991011025363,2.524281080760696,50,10,5,90,40,0.0,0.15000000000000002,G,,True
0,6.446737183586228,5.925681161316163,12.723861443825648,3.429638134726858,50,50,1,30,50,0.0,0.25,G,,False
0,4.141149605420802,3.934224563084264,7.864125577353509,2.1271006402049495,50,50,1,50,80,0.0,0.0,G,,False
0,10.789885279944654,9.781989927159323,21.807341992121614,6.075582540609867,50,50,1,20,50,0.0,0.45,G,,False
0,5.197958794127444,4.84276150593012,10.18197889001629,2.7827685514467535,50,50,1,100,80,0.0,0.15000000000000002,G,,False
0,3.6505492625029063,3.4127007092588784,7.353866241154005,1.9932297538731083,50,10,5,20,0,0.0,0.0,G,,True
0,4.061722334728178,3.659307116833112,8.522882628544046,2.3114980160053165,50,50,1,60,20,0.0,0.2,G,,False
0,14.877866701235284,13.180239959432221,34.6374072911894,9.78789484148643,50,50,1,80,20,0.0,0.65,G,,False
0,8.678163516124966,8.133446666336546,17.092214201456372,4.5972577180584375,50,10,5,80,80,0.0,0.65,G,,True
0,6.545565805474297,6.169955116095956,12.74551230310002,3.4539347524192014,50,50,1,100,80,0.0,0.25,G,,False
0,10.01208735610238,9.23202554241174,20.40695148248101,5.723783400095757,50,50,1,20,40,0.0,0.45,G,,False
0,3.5288657871983258,3.2712739807877966,7.068714400242649,1.8732317284216593,50,10,5,70,10,0.0,0.2,G,,True
0,7.201279327761649,6.676936821501442,14.258382265904418,3.8115917000755446,50,10,5,100,80,0.0,0.05,G,,True
0,3.7313879564090704,3.3043948802214445,7.851047024326018,2.1917717546772604,50,50,1,60,0,0.0,0.2,G,,False
0,4.138526104198681,3.8342671008400515,8.283699382552072,2.31554415176,50,50,1,100,30,0.0,0.2,G,,False
0,3.3840182704142383,3.181460284023842,6.588298653887848,1.804323282052636,50,10,5,80,0,0.0,0.25,G,,True
0,6.101215006454044,5.630375068477733,12.388839613728576,3.36279862916399,50,50,1,40,70,0.0,0.2,G,,False
0,3.4668078319135076,3.1694884452647756,6.790219767629075,1.8351200739409117,50,10,5,50,10,0.0,0.1,G,,True
0,14.418926537325705,12.934635389587527,28.683024893992894,8.551787247171776,50,50,1,80,60,0.0,0.6000000000000001,G,,False
0,7.455616593311681,7.028412732112493,14.603211827161843,3.868951346354951,50,10,5,70,70,0.0,0.55,G,,True
0,3.515457795811494,3.2688205622607853,6.756060381397474,1.8500392983155116,50,10,5,80,10,0.0,0.25,G,,True
0,9.43485119186449,8.404476337156439,20.107172563002454,5.498666533639699,50,50,1,20,30,0.0,0.45,G,,False
0,6.518300789709349,5.93914676613376,13.549547254132252,3.7116950178547023,50,50,1,50,30,0.0,0.35000000000000003,G,,False
0,4.834890287841202,4.434712769846662,9.737960213500639,2.751912809994526,50,50,1,80,10,0.0,0.30000000000000004,G,,False
0,2.6195271177679817,2.3955561250253368,5.376177429377401,1.5074536219186294,50,50,1,80,0,0.0,0.1,G,,False
0,4.250598358429714,3.939577133833197,8.600887606800013,2.3561949661568824,50,50,1,80,30,0.0,0.2,G,,False
0,5.105835205437356,4.8667634870890595,9.637647513196447,2.6160106623136463,50,50,1,40,40,0.0,0.2,G,,False
0,4.257886769787252,3.9595655377770598,8.294882106414384,2.3284973191479112,50,10,5,90,30,0.0,0.4,G,,True
0,7.837863216478806,6.9821188965473695,16.484318210469933,4.648727052409657,50,50,1,30,30,0.0,0.4,G,,False
0,3.2084680919765356,3.028899021054066,6.169940255365159,1.645596498748573,50,50,1,80,60,0.0,0.0,G,,False
0,15.583747441689258,13.562436553645263,33.74474991326498,9.838488335332631,50,50,1,100,40,0.0,0.65,G,,False
0,8.850666375332262,8.396694682058566,16.719464627256478,4.5112652518968535,50,10,5,50,80,0.0,0.6000000000000001,G,,True
0,6.889010464457859,6.403081374201278,13.378365140315074,3.6025434895484696,50,10,5,20,60,0.0,0.1,G,,True
0,9.860230221354396,9.166171286386174,18.82353862857433,5.188606502293356,50,10,5,10,70,0.0,0.35000000000000003,G,,True
0,13.765877084662092,12.809301856356406,27.2518642786879,7.424230755938142,50,50,1,50,80,0.0,0.55,G,,False
0,5.485090538162493,4.999974885633314,11.12576682634602,3.122319156652799,50,50,1,20,0,0.0,0.30000000000000004,G,,False
0,3.44133678751952,3.2417198107410243,6.895070451804576,1.872215987410744,50,10,5,100,0,0.0,0.35000000000000003,G,,True
0,19.535145479899285,18.114480571119103,37.7592729927515,10.704668666781425,50,50,1,30,80,0.0,0.65,G,,False
0,9.024232943741183,8.214801172498781,19.247773726063098,5.13908900616981,50,50,1,20,40,0.0,0.4,G,,False
0,3.679351728764801,3.4933093974387432,7.14501628930601,1.9114620961217437,50,10,5,80,20,0.0,0.25,G,,True
0,5.141345734981849,4.690422424550974,10.882125203332569,2.918731709219859,50,50,1,80,20,0.0,0.30000000000000004,G,,False
0,7.920304017317501,7.381972661387358,15.937628289538882,4.252240863713372,50,10,5,10,40,0.0,0.45,G,,True
0,4.5023093741046925,4.198401155407886,8.96541998138439,2.383222577329386,50,10,5,40,10,0.0,0.65,G,,True
0,6.574772968447832,6.016292383229754,13.886592797193504,3.733313447252667,50,50,1,90,40,0.0,0.35000000000000003,G,,False
0,5.537056755547989,5.142421615884544,10.982481936953674,2.86136861791038,50,10,5,30,40,0.0,0.25,G,,True
0,15.997393233100658,14.05133431438329,34.455848210151714,10.210977979771238,50,50,1,80,40,0.0,0.65,G,,False
0,18.11743724859755,16.08243356792478,37.977322360348424,10.677888769243747,50,50,1,60,70,0.0,0.65,G,,False
0,16.966348189454244,15.511944209540303,34.58114168870314,9.37415777876591,50,50,1,30,80,0.0,0.6000000000000001,G,,False
0,9.674297283962858,8.868478747802044,20.459199504931252,5.766518810733581,50,50,1,30,30,0.0,0.5,G,,False
0,10.571115281913318,9.552721160799031,21.85994626248613,6.129186549278668,50,50,1,40,40,0.0,0.5,G,,False
0,5.3158957879902795,4.983076704357252,10.485841224600232,2.8256090317642384,50,10,5,70,50,0.0,0.25,G,,True
0,11.553519332099077,10.297614271560462,24.435603681762995,6.597934985181125,50,50,1,50,40,0.0,0.55,G,,False
0,3.733892895189626,3.5742464781915686,7.157859466550462,1.9201261152827989,50,10,5,90,20,0.0,0.0,G,,True
0,2.3997290777520885,2.195011978219867,4.7885044207264436,1.3259577528252362,50,50,1,50,10,0.0,0.05,G,,False
0,16.72762766864759,15.149148719797168,34.907790428986246,9.52040452805192,50,50,1,90,60,0.0,0.65,G,,False
0,11.600483622058736,10.349095662893049,25.06362950160409,7.091621887358546,50,50,1,30,30,0.0,0.55,G,,False
0,14.39242456651531,12.056136606677079,32.93883610466903,9.972029266162084,50,50,1,100,0,0.0,0.65,G,,False
0,5.844652369522605,5.430780969145971,11.526611649122332,3.079610445283699,50,10,5,70,50,0.0,0.5,G,,True
0,8.562293482600747,7.97830479842667,17.339385915281056,4.640782302862317,50,10,5,80,70,0.0,0.75,G,,True
0,6.30968799805728,5.956914336812403,12.470721242877314,3.2775741907660354,50,10,5,60,60,0.0,0.30000000000000004,G,,True
0,5.184699118770336,4.717046070819464,10.28034310708584,2.819358513525963,50,50,1,40,60,0.0,0.15000000000000002,G,,False
0,10.056349996484164,9.417558798819123,19.572484103604562,5.136703718557093,50,10,5,30,80,0.0,0.7000000000000001,G,,True
0,10.564173402894474,9.999365084363298,20.341455604037844,5.65050114331312,50,50,1,40,70,0.0,0.45,G,,False
0,12.644949769851959,11.021615257341551,28.2236376936095,8.262412362459477,50,50,1,20,10,0.0,0.6000000000000001,G,,False
0,5.381365479271342,5.063172566559963,10.394618043939243,2.7878952723286554,50,10,5,100,50,0.0,0.30000000000000004,G,,True
0,3.1921580242653556,2.857423464726068,6.56446045495869,1.8474379460884083,50,50,1,100,10,0.0,0.15000000000000002,G,,False
0,5.595556169017964,5.244964037425589,11.28853773968544,3.0488448847813787,50,10,5,30,20,0.0,0.75,G,,True
0,3.5334018100935554,3.226527478361234,7.044344959149796,1.8722319784495867,50,10,5,90,10,0.0,0.25,G,,True
0,21.383553260147675,19.604095225704498,42.7622923295147,11.620208241198368,50,50,1,90,80,0.0,0.7000000000000001,G,,False
0,4.982797044193563,4.572404733622541,10.019920477655377,2.7738689496515643,50,10,5,10,10,0.0,0.30000000000000004,G,,True
0,7.277326525473003,6.631616812016432,14.354104528064022,3.9411620174591104,50,10,5,40,50,0.0,0.7000000000000001,G,,True
0,3.198106059000099,2.956929272153509,6.503723066162266,1.8505511794141571,50,50,1,80,10,0.0,0.15000000000000002,G,,False
0,6.933983280925789,6.362997631441665,14.116941814205964,3.7840343707162525,50,10,5,10,20,0.0,0.6000000000000001,G,,True
0,3.619557335677238,3.448939428545202,6.781304557989183,1.8544022826983662,50,10,5,70,0,0.0,0.5,G,,True
0,2.2751522085231928,2.145357869327647,4.419663770829689,1.2124544640356414,50,50,1,80,10,0.0,0.05,G,,False
0,4.317200786568471,4.056554921477542,8.461166718221921,2.3452293678551293,50,50,1,50,40,0.0,0.15000000000000002,G,,False
0,21.488931999666644,20.146398123919965,43.45380502929367,12.112111640957457,50,50,1,70,70,0.0,0.7000000000000001,G,,False
0,8.034866331058113,7.552611551785937,15.822288764206364,4.340639503234133,50,10,5,30,50,0.0,0.7000000000000001,G,,True
0,5.970055746893955,5.542390812983783,11.500380021181453,3.2010884032142783,50,50,1,50,70,0.0,0.2,G,,False
0,3.5414457216353132,3.3274734329057623,6.839452578887933,1.85983618832977,50,10,5,100,0,0.0,0.55,G,,True
0,3.355221521002473,3.1418674140035634,6.691527290976828,1.7954502647533341,50,10,5,90,0,0.0,0.4,G,,True
0,13.763486849350997,12.744961764329773,27.783044791309234,7.541708636325641,50,50,1,70,80,0.0,0.55,G,,False
0,12.052382546608849,11.009527282917531,24.354176008068283,6.860131271591825,50,50,1,20,50,0.0,0.5,G,,False
0,9.625936038292775,9.161431775543065,18.53713404246176,5.179805312469138,50,10,5,10,60,0.0,0.4,G,,True
0,7.439401779992819,6.912418908597807,15.28729563811547,4.124175154536077,50,10,5,10,20,0.0,0.65,G,,True
0,1.8194262086777169,1.7288480470032042,3.389637549111104,0.9058393282456332,50,50,1,60,0,0.0,0.0,G,,False
0,8.69021433863585,8.243150632355785,17.968576639544168,4.650186189844842,50,10,5,30,60,0.0,0.7000000000000001,G,,True
0,7.2417871443445625,6.710237824034039,14.063796075517214,3.7571461321146398,50,10,5,50,70,0.0,0.4,G,,True
0,22.257788287767603,18.326374425803493,51.99975978083311,17.019232583823,50,50,1,100,20,0.0,0.75,G,,False
0,1.9789090414235597,1.876320067150516,3.8666801177883756,1.0550617879731998,50,50,1,80,20,0.0,0.0,G,,False
0,6.539298915658134,6.240745835647246,12.269587534639086,3.313652527290223,50,10,5,80,70,0.0,0.2,G,,True
0,5.334859603209528,4.870388869229295,10.671305392605587,2.9301909908801784,50,10,5,40,30,0.0,0.6000000000000001,G,,True
0,4.284477895671602,4.075263642880586,8.403654306971436,2.261726672691019,50,50,1,40,80,0.0,0.0,G,,False
0,5.2254784718996925,4.818472222155748,10.418027172184912,2.8047386201877775,50,10,5,50,20,0.0,0.75,G,,True
0,7.519579567995005,6.859563007709916,15.573032932125233,4.323497699267536,50,50,1,10,30,0.0,0.30000000000000004,G,,False
